Age,Married,Number of Dependents,Number of Referrals,Phone Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Paperless Billing,Payment Method,Total Revenue,Satisfaction Score,Churn Value,CLTV,Gender_Female,Gender_Male,Multiple Lines_No,Multiple Lines_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Music_No,Streaming Music_Yes,Streaming Movies_No,Streaming Movies_Yes,Contract_mapeada,Offer_mapeada
21,1,0,0,1,3,82,1,0,1,1,1,1,2,3335.7000000000003,1,1,3598,1,0,0,1,0,1,0,1,0,1,0,2
32,0,0,1,1,3,26,1,0,1,1,1,1,2,1672.17,3,1,5630,1,0,1,0,1,0,1,0,1,0,0,5
57,1,0,0,1,3,6,1,1,0,1,1,1,2,363.93,3,1,4480,0,1,0,1,0,1,0,1,0,1,0,4
30,0,0,1,0,1,69,0,1,0,1,0,1,2,1167.05,1,1,5531,1,0,1,0,0,1,0,1,0,1,1,5
36,1,0,0,1,2,28,1,1,1,1,1,0,2,69.99,1,1,3531,0,1,1,0,1,0,1,0,1,0,0,5
41,1,0,0,1,3,29,1,0,1,1,1,0,2,1093.14,1,1,4251,0,1,1,0,1,0,1,0,1,0,0,5
53,1,0,0,1,3,11,1,1,1,1,1,0,1,84.82000000000001,1,1,3947,1,0,1,0,1,0,0,1,0,1,0,4
57,0,0,1,1,3,11,1,0,0,0,1,1,2,10351.16,1,1,4261,1,0,0,1,0,1,0,1,0,1,1,5
20,1,0,0,0,2,30,1,1,1,1,1,0,1,108.95,1,1,5450,1,0,1,0,0,1,1,0,1,0,0,4
55,0,0,1,1,3,30,1,1,1,1,1,0,2,106.84,3,1,5075,1,0,1,0,0,1,1,0,1,0,0,4
42,1,0,0,1,3,25,1,0,0,1,0,1,2,6818.54,1,1,4804,1,0,0,1,0,1,0,1,0,1,0,1
64,1,0,0,1,3,21,1,1,1,1,1,1,1,95.76,1,1,3096,0,1,1,0,1,0,0,1,0,1,0,5
41,0,0,1,1,3,30,1,1,1,1,1,1,0,5179.549999999999,2,1,3365,1,0,0,1,1,0,0,1,0,1,1,1
41,0,0,1,1,0,0,1,1,1,1,0,1,1,163.98,1,1,4115,0,1,1,0,1,0,1,0,1,0,0,4
41,1,0,0,1,3,10,1,1,1,1,1,0,2,124.74,1,1,2728,1,0,1,0,1,0,0,1,0,1,0,4
47,1,0,0,1,1,11,1,1,1,1,1,1,2,46.92,1,1,4895,0,1,1,0,1,0,1,0,1,0,0,4
26,1,0,0,0,1,52,0,1,1,0,1,0,0,139.35,1,1,2802,1,0,1,0,1,0,1,0,1,0,0,4
30,1,0,0,0,1,48,0,1,0,0,1,0,0,539.85,1,1,3032,1,0,1,0,0,1,0,1,0,1,0,4
23,0,0,1,1,3,58,1,0,0,1,1,1,2,709.84,1,1,4163,1,0,0,1,0,1,0,1,0,1,0,4
32,0,0,1,1,3,30,1,1,1,1,1,1,2,1571.56,1,1,3226,0,1,0,1,1,0,1,0,1,0,0,5
61,1,0,0,1,0,0,1,1,1,1,0,0,1,1185.85,3,1,4931,1,0,0,1,1,0,1,0,1,0,2,2
31,1,0,0,0,2,9,1,1,1,1,1,1,2,86.6,1,1,4909,1,0,1,0,1,0,1,0,1,0,0,4
33,1,0,0,1,3,13,1,0,0,1,0,1,2,3912.94,3,1,2464,0,1,0,1,0,1,0,1,0,1,0,2
64,1,0,0,0,2,7,1,1,1,1,1,1,2,24.25,1,1,2846,0,1,1,0,1,0,1,0,1,0,0,4
48,1,0,0,1,3,4,1,1,1,1,1,1,2,1009.55,3,1,2291,1,0,0,1,1,0,1,0,1,0,0,5
47,1,0,0,1,3,4,1,0,1,0,1,1,2,391.76,2,1,4554,1,0,0,1,1,0,0,1,0,1,0,4
60,1,0,0,1,3,5,0,1,1,1,1,1,2,3308.3900000000003,1,1,5392,0,1,1,0,1,0,1,0,1,0,0,2
21,1,0,0,1,0,0,1,1,1,1,0,1,0,44.31,2,1,3162,0,1,0,1,1,0,1,0,1,0,0,5
36,1,0,0,1,2,5,1,0,1,1,1,0,2,81.50999999999999,1,1,3420,1,0,1,0,1,0,1,0,1,0,0,5
56,1,0,0,1,3,27,1,0,1,1,1,1,2,1933.13,2,1,5224,0,1,0,1,0,1,0,1,0,1,0,5
47,0,3,0,1,0,0,1,1,1,1,0,1,0,55.07,1,1,2398,1,0,1,0,1,0,1,0,1,0,0,5
51,1,0,0,1,3,29,1,1,0,1,1,1,2,350.94,1,1,5882,0,1,1,0,1,0,1,0,1,0,0,5
44,0,0,1,0,2,10,1,1,1,1,1,1,2,482.8,3,1,3298,1,0,1,0,1,0,1,0,1,0,0,5
27,1,0,0,1,3,52,1,1,1,1,1,1,1,1421.5,1,1,3228,1,0,1,0,1,0,1,0,1,0,0,5
56,1,0,0,0,1,25,1,0,1,1,1,1,2,155.35,1,1,4800,1,0,1,0,0,1,0,1,0,1,0,5
64,0,0,1,1,3,19,1,1,0,0,1,1,2,3384.25,2,1,5764,1,0,0,1,1,0,1,0,1,0,0,1
21,0,2,1,1,2,51,1,1,1,1,1,0,1,188.89,1,1,4265,1,0,1,0,0,1,0,1,0,1,0,5
53,1,0,0,1,3,3,1,1,1,1,1,0,2,111.89,2,1,4123,1,0,1,0,1,0,1,0,1,0,0,5
34,1,0,0,1,3,21,1,0,0,1,1,1,2,1386.05,3,1,3074,1,0,0,1,1,0,0,1,0,1,0,5
21,1,0,0,1,0,0,1,1,1,1,0,0,1,49.08,3,1,4851,0,1,1,0,1,0,1,0,1,0,0,5
42,0,1,1,1,1,19,0,0,1,1,1,1,2,1576.0,1,1,2881,0,1,1,0,0,1,1,0,1,0,0,5
49,0,0,1,1,1,17,0,1,0,0,1,1,2,1979.65,1,1,3378,0,1,1,0,0,1,1,0,1,0,1,5
25,1,0,0,1,3,59,1,1,1,1,1,1,2,83.78999999999999,1,1,2412,1,0,1,0,1,0,0,1,1,0,0,5
61,0,0,1,1,1,10,0,1,0,0,1,0,2,5997.299999999999,2,1,6452,0,1,0,1,0,1,0,1,0,1,1,1
20,1,0,0,1,3,59,1,1,1,1,0,0,2,117.46,1,1,3458,1,0,1,0,0,1,0,1,1,0,0,5
63,1,0,0,1,3,28,1,1,1,1,1,0,2,786.49,1,1,2679,0,1,0,1,1,0,1,0,1,0,0,5
55,1,0,0,1,3,12,1,1,1,1,1,1,2,854.9200000000001,2,1,5003,1,0,0,1,1,0,1,0,1,0,0,4
38,1,0,0,1,0,0,1,1,1,1,0,1,1,65.69,1,1,5355,0,1,1,0,1,0,1,0,1,0,0,4
22,1,0,0,0,1,73,1,1,1,1,1,1,2,56.35,1,1,4810,0,1,1,0,1,0,0,1,1,0,0,4
23,1,0,0,0,2,59,1,0,1,1,0,1,2,2191.45,1,1,4917,0,1,1,0,0,1,0,1,1,0,0,1
64,1,0,0,1,0,0,1,1,1,1,0,1,1,30.96,2,1,2783,1,0,1,0,1,0,1,0,1,0,0,4
30,1,0,0,0,2,53,1,1,1,1,1,1,2,300.8,3,1,2967,1,0,1,0,1,0,1,0,1,0,0,5
48,1,0,0,1,3,23,1,1,0,1,1,1,2,108.42,2,1,4931,1,0,1,0,0,1,1,0,1,0,0,4
22,1,0,0,1,3,59,1,0,1,1,1,0,2,6664.9400000000005,3,1,4776,1,0,0,1,0,1,0,1,0,1,1,1
64,1,0,0,1,3,22,1,1,1,1,1,1,2,2251.2,1,1,4203,0,1,0,1,1,0,0,1,0,1,0,2
48,0,0,1,1,3,12,1,1,1,1,1,1,2,4272.65,2,1,4639,0,1,0,1,1,0,1,0,1,0,0,2
44,0,0,1,0,1,25,1,0,1,1,0,0,2,3615.25,1,1,4879,0,1,1,0,0,1,0,1,0,1,2,5
49,1,0,0,1,3,11,1,1,1,1,1,1,2,507.72,1,1,4160,0,1,0,1,1,0,1,0,1,0,0,5
43,1,0,0,1,3,26,1,0,0,1,1,1,2,1709.55,3,1,3968,1,0,1,0,0,1,0,1,0,1,0,5
59,1,0,0,1,0,0,1,1,1,1,0,1,1,633.26,3,1,5403,0,1,1,0,1,0,1,0,1,0,0,4
31,1,0,0,0,2,10,1,1,1,0,1,0,1,973.55,2,1,4429,1,0,1,0,1,0,1,0,1,0,0,5
60,0,0,5,1,3,19,0,1,1,0,1,1,1,1517.73,1,1,3101,1,0,0,1,0,1,1,0,1,0,0,5
21,0,0,1,1,3,76,1,1,0,0,1,1,2,6326.6,1,1,4369,0,1,0,1,0,1,0,1,0,1,1,1
41,1,0,0,1,3,22,1,1,1,1,1,0,2,122.28,1,1,2540,1,0,1,0,0,1,0,1,0,1,0,4
51,1,0,0,1,2,12,1,1,1,0,1,1,2,419.51,2,1,4713,1,0,1,0,1,0,1,0,1,0,0,4
42,1,0,0,1,3,11,1,0,1,1,0,1,2,447.06,3,1,3212,0,1,0,1,1,0,0,1,0,1,0,4
61,0,0,1,1,3,29,1,1,1,1,1,1,2,389.62,2,1,4062,1,0,0,1,1,0,1,0,1,0,0,4
39,0,0,1,1,3,11,1,1,1,1,1,1,2,99.12,3,1,5753,0,1,1,0,1,0,1,0,1,0,0,4
30,1,0,0,1,3,30,0,1,1,1,1,1,2,1219.43,1,1,4509,0,1,1,0,1,0,1,0,1,0,0,5
29,1,0,0,1,3,46,1,1,1,1,1,1,1,82.99000000000001,3,1,5341,1,0,1,0,1,0,1,0,1,0,0,4
52,1,0,0,1,2,26,1,1,0,1,1,1,2,417.7,1,1,4944,0,1,1,0,0,1,0,1,0,1,0,5
59,1,0,0,1,3,14,1,0,0,1,1,1,2,964.77,1,1,2632,0,1,0,1,0,1,1,0,1,0,0,5
21,0,3,1,1,2,30,0,0,0,1,0,0,1,2447.61,1,1,4626,1,0,1,0,1,0,1,0,1,0,0,3
37,0,0,0,1,3,12,0,0,1,1,1,1,2,3289.83,1,1,2651,0,1,0,1,1,0,1,0,1,0,0,5
20,0,0,1,1,1,82,1,1,0,1,1,1,1,1525.31,3,1,4800,0,1,0,1,0,1,0,1,0,1,1,3
38,1,0,0,1,0,0,1,1,1,1,0,1,1,99.59,3,1,5000,1,0,1,0,1,0,1,0,1,0,0,4
63,1,0,0,1,3,21,0,0,1,0,0,0,2,7140.21,1,1,5090,0,1,0,1,1,0,0,1,0,1,1,1
62,0,0,1,1,3,9,0,0,0,1,1,0,1,1659.17,1,1,2026,0,1,0,1,1,0,1,0,1,0,0,3
19,0,0,1,1,0,0,1,1,1,1,0,1,1,2066.35,3,1,6484,0,1,0,1,1,0,1,0,1,0,2,1
58,1,0,0,1,3,12,1,1,1,0,1,1,1,2919.6800000000003,1,1,2554,1,0,0,1,1,0,1,0,1,0,0,5
26,1,0,0,1,1,26,1,0,1,1,1,1,1,157.26,1,1,3599,1,0,1,0,1,0,1,0,1,0,0,4
53,1,0,0,1,3,21,1,1,0,1,1,0,2,388.21,1,1,2704,0,1,0,1,1,0,0,1,0,1,0,5
42,0,2,1,0,2,12,1,1,1,0,0,0,2,50.1,1,1,5434,1,0,1,0,0,1,1,0,1,0,0,5
57,1,0,0,1,3,29,1,1,1,1,1,1,1,1273.3,1,1,4107,1,0,1,0,0,1,0,1,0,1,0,3
28,0,2,1,1,2,82,0,1,0,0,1,0,2,3453.0,1,1,5898,1,0,0,1,0,1,1,0,1,0,0,5
36,1,0,0,0,2,19,1,0,1,1,1,1,1,293.3,2,1,4414,1,0,1,0,1,0,0,1,0,1,0,5
58,1,0,0,1,3,15,1,1,1,1,0,0,2,121.68,2,1,5082,1,0,1,0,0,1,1,0,1,0,0,5
59,1,0,0,1,3,25,1,0,0,1,1,1,2,1875.89,1,1,3666,0,1,1,0,1,0,1,0,1,0,0,3
35,1,0,0,1,0,0,1,1,1,1,0,1,1,53.89,2,1,5890,1,0,1,0,1,0,1,0,1,0,0,5
26,1,0,0,1,3,30,1,1,0,1,1,1,2,110.15,1,1,5919,1,0,1,0,1,0,1,0,1,0,0,5
36,1,0,0,0,2,18,1,1,1,1,1,0,2,66.95,2,1,3503,0,1,1,0,1,0,1,0,1,0,0,5
25,0,0,1,1,3,26,1,0,0,1,1,0,2,222.72,1,1,3039,1,0,1,0,1,0,1,0,1,0,0,5
28,0,0,1,1,2,48,0,0,1,0,0,0,2,3590.4,1,1,5463,0,1,1,0,1,0,1,0,1,0,2,1
50,0,0,3,1,3,29,1,1,1,1,1,1,2,2695.32,3,1,2036,1,0,0,1,1,0,0,1,0,1,0,3
42,0,0,1,1,3,27,1,0,0,1,1,1,2,10013.7,2,1,4283,1,0,0,1,0,1,0,1,0,1,0,5
27,1,0,0,0,1,48,0,0,1,0,1,1,1,1880.85,1,1,3080,0,1,1,0,0,1,1,0,1,0,0,5
47,0,0,1,1,3,6,1,0,1,1,1,1,1,639.01,1,1,4242,0,1,1,0,1,0,0,1,0,1,0,5
42,1,0,0,1,3,8,1,1,1,1,0,1,1,123.32,1,1,3525,0,1,1,0,1,0,1,0,1,0,0,5
31,0,0,1,1,1,21,0,0,0,1,1,0,1,4562.56,2,1,4026,0,1,1,0,1,0,1,0,1,0,1,1
56,1,3,0,0,2,57,1,1,1,1,1,0,2,24.75,1,1,3001,0,1,1,0,1,0,1,0,1,0,0,5
34,0,0,1,1,3,22,1,1,0,0,1,0,2,2545.46,3,1,2349,0,1,0,1,0,1,0,1,0,1,0,3
39,1,0,0,1,3,7,1,1,1,1,1,1,2,337.69,2,1,3567,0,1,1,0,0,1,1,0,1,0,0,5
24,1,0,0,1,0,0,1,1,1,1,0,0,1,141.0,1,1,3398,1,0,1,0,1,0,1,0,1,0,0,4
29,1,0,0,1,2,59,1,0,1,0,1,1,1,1161.55,2,1,2003,0,1,0,1,1,0,1,0,1,0,0,3
35,0,0,1,1,3,18,1,1,0,1,1,1,2,1048.65,2,1,4501,0,1,0,1,0,1,0,1,0,1,0,3
39,1,0,0,1,1,17,1,1,0,1,1,1,0,74.15,3,1,2806,1,0,1,0,1,0,1,0,1,0,0,4
25,0,0,1,1,3,30,1,0,0,1,1,1,2,5512.900000000001,2,1,3498,0,1,0,1,0,1,1,0,1,0,0,5
45,1,0,0,1,3,17,1,0,1,1,1,1,1,120.48,1,1,5797,1,0,0,1,0,1,0,1,0,1,0,4
44,1,0,0,1,3,5,1,1,0,1,0,1,2,1846.9,2,1,5186,1,0,0,1,1,0,0,1,0,1,0,3
51,1,0,0,1,3,19,1,1,1,1,1,1,2,81.97999999999999,1,1,4548,0,1,1,0,1,0,1,0,1,0,0,4
44,1,0,0,1,3,3,0,1,0,1,1,0,2,1079.16,1,1,2850,0,1,1,0,1,0,1,0,1,0,0,3
27,1,0,0,1,3,46,1,1,1,1,1,1,2,496.54,1,1,4669,0,1,1,0,1,0,0,1,0,1,0,4
22,1,0,0,1,0,0,1,1,1,1,0,1,1,1087.2,1,1,2853,1,0,0,1,1,0,1,0,1,0,0,3
21,1,0,0,1,0,0,1,1,1,1,0,0,0,36.63,3,1,5421,1,0,1,0,1,0,1,0,1,0,0,4
47,0,0,1,1,3,12,1,1,1,1,0,1,0,112.86,1,1,2404,1,0,1,0,1,0,1,0,1,0,0,4
62,1,0,0,1,3,25,1,1,1,1,1,1,2,868.68,1,1,5159,1,0,0,1,1,0,1,0,1,0,0,4
58,1,0,0,1,3,30,1,1,1,1,1,1,2,116.27,3,1,2007,1,0,1,0,1,0,1,0,1,0,0,4
34,1,0,0,1,3,25,0,1,1,1,1,1,2,1338.85,1,1,3545,1,0,0,1,1,0,1,0,1,0,0,3
40,1,0,0,1,3,29,1,1,1,1,1,1,2,7889.85,1,1,4089,0,1,0,1,0,1,0,1,0,1,0,1
57,1,0,0,1,3,23,0,0,1,1,1,1,2,1988.44,1,1,2825,1,0,0,1,0,1,1,0,1,0,0,3
27,1,0,0,1,3,59,1,0,1,1,0,0,2,95.93,1,1,2172,1,0,1,0,0,1,1,0,1,0,0,5
52,0,3,1,1,0,0,1,1,1,1,0,0,2,27.98,1,1,4860,0,1,1,0,1,0,1,0,1,0,0,5
33,0,0,1,1,3,7,0,0,0,1,1,1,2,2628.0,1,1,5338,0,1,0,1,0,1,1,0,1,0,0,3
39,1,0,0,1,3,27,1,1,0,0,1,1,2,4155.1,3,1,2224,1,0,1,0,1,0,1,0,1,0,2,5
30,0,0,1,1,1,59,1,1,0,1,0,1,2,956.28,3,1,4533,0,1,0,1,1,0,1,0,1,0,0,5
42,1,0,0,1,3,21,1,0,1,1,1,1,2,1754.2999999999995,3,1,2813,1,0,0,1,1,0,1,0,1,0,0,3
64,0,0,1,1,3,22,1,1,0,1,1,1,2,4238.35,1,1,4664,1,0,0,1,0,1,0,1,0,1,0,5
64,1,0,0,1,3,27,1,1,1,1,1,1,2,115.21,2,1,5796,0,1,1,0,1,0,1,0,1,0,0,5
20,1,0,0,1,3,73,1,1,1,0,1,0,2,304.0,1,1,5641,1,0,1,0,1,0,0,1,0,1,0,5
49,0,0,0,1,2,3,0,1,0,1,1,1,2,8158.99,1,1,6289,0,1,0,1,0,1,0,1,0,1,2,5
25,0,0,1,1,3,73,1,1,1,1,0,1,2,124.22,1,1,4273,0,1,1,0,0,1,0,1,1,0,0,5
28,0,0,1,1,3,59,1,0,0,1,1,1,2,1404.46,1,1,4154,1,0,0,1,1,0,0,1,1,0,0,5
25,1,0,0,1,3,52,1,0,1,1,1,1,0,2495.19,1,1,5313,1,0,1,0,1,0,0,1,0,1,0,5
58,1,0,0,1,3,4,1,1,1,1,1,1,2,140.15,2,1,2299,0,1,1,0,1,0,1,0,1,0,0,5
60,1,0,0,1,3,10,1,0,1,1,1,1,2,1327.7,1,1,3740,1,0,0,1,1,0,1,0,1,0,0,5
30,1,0,0,1,0,0,1,1,1,1,0,0,0,66.77000000000001,2,1,3657,0,1,1,0,1,0,1,0,1,0,0,5
32,1,0,0,1,2,30,0,1,1,1,0,1,1,1161.5,1,1,2270,1,0,1,0,1,0,1,0,1,0,0,5
52,0,0,1,1,3,3,1,0,0,0,1,1,2,2460.2200000000003,1,1,3123,1,0,1,0,0,1,0,1,0,1,0,5
26,1,0,0,1,3,59,1,1,0,0,1,1,0,578.61,2,1,3722,1,0,1,0,0,1,0,1,0,1,0,5
31,0,0,1,1,3,8,0,0,0,0,1,1,2,11195.44,2,1,4432,0,1,0,1,0,1,0,1,0,1,1,5
33,0,0,1,1,3,17,1,1,1,0,1,1,2,381.56,1,1,5036,0,1,0,1,1,0,1,0,1,0,0,5
44,1,0,0,1,3,10,1,1,0,1,0,1,2,976.22,1,1,5811,0,1,1,0,0,1,0,1,0,1,0,5
33,1,0,0,1,3,25,1,1,0,1,1,1,2,468.95,2,1,2810,0,1,0,1,0,1,1,0,1,0,0,5
54,0,2,1,1,0,0,1,1,1,1,0,0,0,48.18,2,1,2865,1,0,1,0,1,0,1,0,1,0,0,5
32,1,0,0,1,3,28,1,1,1,1,1,1,2,249.04,2,1,4320,1,0,0,1,1,0,1,0,1,0,0,5
38,0,0,1,1,3,4,1,1,1,1,1,1,2,108.8,2,1,2485,0,1,1,0,1,0,1,0,1,0,0,5
56,0,0,1,1,2,30,0,1,1,0,1,1,2,7450.699999999999,1,1,5207,0,1,1,0,0,1,0,1,0,1,2,1
46,0,0,1,1,3,12,1,0,0,1,1,1,2,3783.16,1,1,3185,1,0,0,1,0,1,0,1,0,1,0,5
21,1,0,0,1,3,59,0,1,1,1,0,0,2,1670.65,1,1,5829,1,0,1,0,0,1,0,1,1,0,0,5
57,0,2,1,0,2,12,1,1,1,0,1,0,1,1561.5,3,1,4568,1,0,1,0,0,1,0,1,0,1,0,5
23,1,0,0,1,0,0,1,1,1,1,0,0,0,87.59,3,1,2484,1,0,1,0,1,0,1,0,1,0,0,5
37,1,0,0,1,3,18,1,1,1,1,1,0,1,223.71,1,1,2078,1,0,0,1,1,0,1,0,1,0,0,5
59,1,0,0,1,3,3,1,0,1,1,1,1,2,3293.75,1,1,2195,1,0,0,1,0,1,0,1,0,1,0,5
56,1,0,0,1,3,23,1,1,1,0,0,1,2,6044.46,1,1,4760,0,1,0,1,0,1,0,1,0,1,1,1
58,0,0,5,1,3,12,1,0,1,0,1,1,2,1423.7,1,1,4243,0,1,1,0,0,1,0,1,0,1,0,5
34,1,0,0,1,3,13,1,1,1,1,1,1,2,279.58000000000004,2,1,5299,1,0,0,1,0,1,0,1,0,1,0,5
50,1,0,0,1,3,24,1,0,0,0,1,1,2,7435.88,3,1,4254,0,1,1,0,0,1,0,1,0,1,1,5
52,0,0,7,1,3,15,1,1,0,1,1,1,1,2746.5,2,1,5615,0,1,1,0,0,1,0,1,0,1,0,5
63,1,0,0,1,1,22,1,1,1,1,1,1,0,92.76,3,1,4879,1,0,1,0,1,0,1,0,1,0,0,4
46,1,0,0,1,3,22,1,1,1,1,1,1,2,3954.96,1,1,2455,0,1,0,1,1,0,0,1,0,1,0,5
41,1,0,0,1,0,0,1,1,1,1,0,0,0,43.41,1,1,2959,0,1,1,0,1,0,1,0,1,0,0,4
30,1,0,0,1,3,30,1,1,1,1,1,1,2,196.89,1,1,5944,0,1,0,1,1,0,1,0,1,0,0,4
47,1,0,0,1,2,18,1,1,1,0,1,1,2,253.45,1,1,4336,0,1,1,0,1,0,1,0,1,0,0,4
42,1,0,0,1,0,0,1,1,1,1,0,0,1,585.21,1,1,5671,0,1,0,1,1,0,1,0,1,0,0,5
22,0,0,1,1,3,59,1,1,1,1,0,0,2,519.87,1,1,2961,1,0,1,0,1,0,0,1,0,1,0,4
26,1,0,0,1,1,85,1,0,1,0,1,0,0,83.73,1,1,5654,0,1,0,1,1,0,1,0,1,0,0,4
62,1,0,0,1,3,22,1,1,1,1,1,1,2,102.91,2,1,2038,0,1,1,0,0,1,1,0,1,0,0,4
56,1,0,0,1,2,21,1,1,1,1,1,1,2,111.44,2,1,2699,0,1,1,0,1,0,1,0,1,0,0,4
28,1,0,0,1,3,76,1,1,1,1,1,1,2,384.4500000000001,1,1,2448,1,0,1,0,0,1,1,0,1,0,0,4
38,1,0,0,0,1,4,1,0,0,1,1,1,1,2375.4,2,1,3051,0,1,1,0,0,1,0,1,0,1,1,1
63,0,0,0,1,3,28,1,0,0,1,1,1,1,3510.39,3,1,4811,1,0,1,0,0,1,0,1,0,1,0,5
58,1,0,0,1,3,7,1,0,1,1,0,1,2,2181.56,2,1,3788,0,1,0,1,1,0,1,0,1,0,0,5
41,1,0,0,1,3,9,1,1,1,1,1,0,0,81.28999999999999,2,1,5824,1,0,1,0,1,0,1,0,1,0,0,4
25,0,0,1,1,0,0,1,1,1,1,0,0,2,3027.8500000000004,3,1,4166,1,0,1,0,1,0,1,0,1,0,1,1
48,1,0,0,1,1,16,1,1,1,1,1,1,0,253.88,1,1,5246,1,0,1,0,1,0,1,0,1,0,0,5
27,1,0,0,1,1,69,1,0,1,0,0,0,0,853.8399999999999,3,1,5515,1,0,1,0,0,1,1,0,1,0,0,5
60,1,0,0,1,3,23,1,1,1,0,1,1,2,2261.98,2,1,4739,1,0,0,1,0,1,1,0,1,0,0,5
39,1,0,0,1,3,17,1,1,1,1,1,1,2,3878.58,3,1,5437,0,1,1,0,1,0,1,0,1,0,1,5
62,1,0,0,1,0,0,1,1,1,1,0,0,2,2441.48,3,1,6265,0,1,1,0,1,0,1,0,1,0,2,1
49,1,0,0,1,2,11,0,1,1,0,1,1,2,85.11,1,1,2771,0,1,1,0,1,0,1,0,1,0,0,5
40,1,0,0,1,3,12,1,1,1,1,0,1,2,1518.87,1,1,2335,1,0,1,0,0,1,1,0,1,0,0,5
34,0,0,1,1,3,13,1,1,1,1,1,1,2,80.88,3,1,2123,1,0,1,0,1,0,1,0,1,0,0,5
44,1,0,0,1,3,10,1,1,1,1,1,1,0,719.1,1,1,5435,1,0,0,1,0,1,0,1,0,1,0,5
39,0,0,1,1,1,13,1,0,1,1,0,1,2,4194.219999999999,2,1,5219,1,0,0,1,1,0,0,1,0,1,0,5
45,1,0,0,1,3,26,1,1,1,1,1,1,2,168.61,1,1,5390,1,0,1,0,1,0,1,0,1,0,0,5
26,0,0,1,1,3,27,1,1,0,1,1,1,2,5104.73,1,1,4233,1,0,0,1,0,1,0,1,0,1,0,5
26,1,0,0,1,3,48,0,0,0,1,1,1,1,4608.44,1,1,2157,1,0,1,0,1,0,0,1,1,0,0,5
37,1,0,0,1,3,2,0,0,0,1,1,1,2,1165.25,1,1,5035,0,1,1,0,0,1,0,1,0,1,0,5
46,1,0,0,1,2,11,1,1,1,1,0,0,0,134.7,1,1,4655,0,1,1,0,1,0,1,0,1,0,0,5
62,1,0,0,0,2,27,1,1,1,1,1,0,2,58.9,1,1,2088,1,0,1,0,1,0,1,0,1,0,0,5
21,1,0,0,1,3,69,1,0,0,1,1,0,2,500.43,3,1,5552,1,0,0,1,1,0,0,1,1,0,0,5
23,1,0,0,1,3,69,1,0,1,1,1,1,2,118.81,1,1,4692,1,0,1,0,1,0,0,1,1,0,0,4
25,1,0,0,1,3,51,1,0,1,1,1,1,2,462.95,3,1,5090,1,0,0,1,0,1,0,1,1,0,0,4
59,1,0,0,1,1,4,0,0,0,0,0,0,2,3840.7,2,1,2313,1,0,1,0,0,1,0,1,0,1,1,5
47,1,0,0,0,1,2,1,1,1,1,1,1,2,35.75,3,1,3351,1,0,1,0,0,1,1,0,1,0,0,4
54,0,0,1,1,3,22,0,1,0,1,1,1,2,1865.68,1,1,2544,0,1,1,0,0,1,1,0,1,0,0,5
33,1,0,0,1,0,0,1,1,1,1,0,1,0,103.51,1,1,4323,0,1,1,0,1,0,1,0,1,0,0,4
55,0,3,1,1,2,57,1,1,1,1,1,1,2,259.92,3,1,5691,0,1,0,1,1,0,1,0,1,0,0,4
25,1,0,0,1,3,59,1,1,1,1,0,1,2,477.33,2,1,3591,0,1,1,0,0,1,0,1,1,0,0,4
55,1,0,0,1,3,27,1,1,0,1,1,1,2,3559.7200000000003,1,1,4997,0,1,0,1,0,1,0,1,0,1,0,5
20,1,0,0,0,2,59,1,0,1,1,1,1,0,305.95,2,1,4630,0,1,1,0,0,1,0,1,0,1,0,5
55,0,0,1,1,3,14,1,0,1,1,1,1,2,452.64,2,1,2140,1,0,0,1,0,1,1,0,1,0,0,4
47,1,0,0,1,3,6,1,1,1,1,1,1,2,91.98,3,1,5086,0,1,1,0,0,1,0,1,0,1,0,4
62,1,0,0,1,3,20,1,1,1,1,1,0,0,107.93,1,1,2847,0,1,1,0,1,0,1,0,1,0,0,4
55,0,1,1,1,0,0,1,1,1,1,0,1,1,23.24,2,1,4277,1,0,1,0,1,0,1,0,1,0,0,4
48,1,0,0,1,3,15,1,1,1,1,1,1,2,2290.73,2,1,2934,1,0,0,1,1,0,1,0,1,0,0,5
23,1,0,0,0,2,71,1,1,0,1,1,1,2,305.1,1,1,2240,1,0,1,0,0,1,0,1,0,1,0,4
57,1,0,0,1,2,25,1,1,1,0,1,1,2,166.57,1,1,3155,1,0,0,1,0,1,1,0,1,0,0,4
44,1,0,0,0,2,21,1,0,1,0,1,1,0,108.7,1,1,5825,0,1,1,0,1,0,1,0,1,0,0,4
31,1,0,0,1,2,30,1,1,1,1,1,1,2,48.510000000000005,3,1,5955,1,0,1,0,1,0,1,0,1,0,0,4
38,1,0,0,0,1,6,1,1,0,1,0,1,2,722.75,1,1,4883,0,1,1,0,0,1,0,1,0,1,0,3
57,1,0,0,1,3,12,0,0,0,1,1,1,2,7015.27,1,1,5902,1,0,1,0,0,1,0,1,0,1,1,1
23,1,0,0,1,3,26,0,1,1,1,1,1,2,2383.3,1,1,5581,1,0,1,0,0,1,0,1,0,1,0,3
35,1,0,0,1,3,23,1,1,1,1,1,1,2,685.88,2,1,5514,1,0,0,1,1,0,1,0,1,0,0,4
55,1,0,0,1,1,23,1,1,0,0,0,1,1,1158.2,2,1,4539,0,1,1,0,1,0,1,0,1,0,0,3
